item_id,dataset,sample_id,generator,setting,vllm/Qwen/Qwen3-14B,vllm/Qwen/Qwen3-4B-Instruct-2507,vllm/allenai/Olmo-3-7B-Instruct,vllm/meta-llama/Llama-3.1-8B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,n_evaluators,n_correct,mean_correct,correctness_variance,all_evaluators_same,correctness_pattern,difficulty,discrimination,guessing
gpqa::gpqa:recKcjTwONILZqHAX::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recKcjTwONILZqHAX,google/gemini-3.1-pro-preview,augment_model,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.344345802883225,0.9999988065356292,0.1249147643922244
gpqa::gpqa:recKcjTwONILZqHAX::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recKcjTwONILZqHAX,google/gemini-3.1-pro-preview,human_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.606312678175367,0.9999986625293816,0.2072100981729415
gpqa::gpqa:recKcjTwONILZqHAX::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recKcjTwONILZqHAX,google/gemini-3.1-pro-preview,model_from_scratch,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.2222222222222223,False,110000,18.74734073613371,0.9999994143266692,0.2952490006067289
gpqa::gpqa:recKcjTwONILZqHAX::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recKcjTwONILZqHAX,openai/gpt-5.2-2025-12-11,augment_ablation,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.2222222222222223,False,110000,19.31937909178467,1.0000002474830254,0.1990930430094372
gpqa::gpqa:recKcjTwONILZqHAX::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recKcjTwONILZqHAX,openai/gpt-5.2-2025-12-11,augment_human,1.0,0.0,0.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100100,19.4659023487122,1.0000011771627002,0.1990930274351782
gpqa::gpqa:recKcjTwONILZqHAX::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recKcjTwONILZqHAX,openai/gpt-5.2-2025-12-11,augment_model,1.0,0.0,0.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100010,19.5137746323221,1.000001103492169,0.1990930116643391
gpqa::gpqa:recKcjTwONILZqHAX::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recKcjTwONILZqHAX,openai/gpt-5.2-2025-12-11,human_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.775737635251456,0.9999983195197656,0.207210124435551
gpqa::gpqa:recKcjTwONILZqHAX::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recKcjTwONILZqHAX,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.2222222222222223,False,110000,18.916765682492898,0.9999989281460744,0.2952490547398615
gpqa::gpqa:recKcjTwONILZqHAX::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recKcjTwONILZqHAX,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.08373087123994,0.9999972543532568,0.1249148163588957
gpqa::gpqa:recKcjTwONILZqHAX::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recKcjTwONILZqHAX,together/Qwen/Qwen3.5-397B-A17B,augment_human,1.0,0.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,100101,19.230267157395325,1.000003686275422,0.2861747931527962
gpqa::gpqa:recKcjTwONILZqHAX::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recKcjTwONILZqHAX,together/Qwen/Qwen3.5-397B-A17B,augment_model,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.27812928910698,0.9999977202400095,0.124914800961077
gpqa::gpqa:recKcjTwONILZqHAX::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recKcjTwONILZqHAX,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.54009661192763,0.9999979237686007,0.2072101731402801
gpqa::gpqa:recKcjTwONILZqHAX::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recKcjTwONILZqHAX,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.2222222222222223,False,110000,18.681124615540188,0.9999983962645134,0.2952491707720091
gpqa::gpqa:recKeCj07mR2qOvCH::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recKeCj07mR2qOvCH,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.243741760549128,0.9999969905334848,0.0685797992716782
gpqa::gpqa:recKeCj07mR2qOvCH::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recKeCj07mR2qOvCH,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.390266371945604,0.999997238657192,0.0685797992716976
gpqa::gpqa:recKeCj07mR2qOvCH::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recKeCj07mR2qOvCH,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.43814011354957,0.999997259246982,0.068579799271678
gpqa::gpqa:recKeCj07mR2qOvCH::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recKeCj07mR2qOvCH,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.700109274895283,0.9999974351725645,0.1315100033590271
gpqa::gpqa:recKeCj07mR2qOvCH::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recKeCj07mR2qOvCH,google/gemini-3.1-pro-preview,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.841136722058803,0.9999977706467892,0.2072101921833282
gpqa::gpqa:recKeCj07mR2qOvCH::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recKeCj07mR2qOvCH,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.41316607611795,0.9999967764266734,0.0685797992716973
gpqa::gpqa:recKeCj07mR2qOvCH::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recKeCj07mR2qOvCH,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.559690823986823,0.999996980495808,0.0685797992716806
gpqa::gpqa:recKeCj07mR2qOvCH::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recKeCj07mR2qOvCH,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.607564574266743,0.9999969987713234,0.0685797992716962
gpqa::gpqa:recKeCj07mR2qOvCH::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recKeCj07mR2qOvCH,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.869533832355906,0.9999971527274996,0.131510003359024
gpqa::gpqa:recKeCj07mR2qOvCH::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recKeCj07mR2qOvCH,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.010561277597603,0.9999974141298316,0.2072102168600189
gpqa::gpqa:recKeCj07mR2qOvCH::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recKeCj07mR2qOvCH,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.177524208647988,0.9999966593607648,0.0685797992716872
gpqa::gpqa:recKeCj07mR2qOvCH::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recKeCj07mR2qOvCH,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.32404914876397,0.9999967760702902,0.0685797992716812
gpqa::gpqa:recKeCj07mR2qOvCH::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recKeCj07mR2qOvCH,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.371922910994662,0.9999967897186988,0.0685797992716875
gpqa::gpqa:recKeCj07mR2qOvCH::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recKeCj07mR2qOvCH,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.63389229189643,0.9999969037525543,0.1315100033590258
gpqa::gpqa:recKeCj07mR2qOvCH::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recKeCj07mR2qOvCH,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.774913544012357,0.9999966117821996,0.131510003359022
gpqa::gpqa:recKm6LNWykGapmCr::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recKm6LNWykGapmCr,google/gemini-3.1-pro-preview,augment_ablation,1.0,0.0,0.0,1.0,1.0,0.0,6,3.0,0.5,0.25,False,100110,19.157311235107567,1.000004407545292,0.2861748507136251
gpqa::gpqa:recKm6LNWykGapmCr::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recKm6LNWykGapmCr,google/gemini-3.1-pro-preview,augment_human,0.0,1.0,0.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010010,19.303829000864614,1.0000017034206976,0.1990930044340553
gpqa::gpqa:recKm6LNWykGapmCr::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recKm6LNWykGapmCr,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.351693175024245,0.999997229579402,0.0685797992716893
gpqa::gpqa:recKm6LNWykGapmCr::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recKm6LNWykGapmCr,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.613662347956662,0.99999740498005,0.1315100033590382
gpqa::gpqa:recKm6LNWykGapmCr::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recKm6LNWykGapmCr,google/gemini-3.1-pro-preview,model_from_scratch,1.0,0.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,100101,18.754697071440354,1.0000013892181645,0.3908887244572945
gpqa::gpqa:recKm6LNWykGapmCr::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recKm6LNWykGapmCr,openai/gpt-5.2-2025-12-11,augment_ablation,1.0,0.0,0.0,1.0,1.0,0.0,6,3.0,0.5,0.25,False,100110,19.326736615608954,1.000003861173391,0.2861747991308779
gpqa::gpqa:recKm6LNWykGapmCr::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recKm6LNWykGapmCr,openai/gpt-5.2-2025-12-11,augment_human,0.0,1.0,0.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010010,19.47325419855072,1.000001393506292,0.1990930055341574
gpqa::gpqa:recKm6LNWykGapmCr::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recKm6LNWykGapmCr,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.521122007431483,0.9999987568169808,0.124914664051467
gpqa::gpqa:recKm6LNWykGapmCr::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recKm6LNWykGapmCr,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.78308961687169,0.999998196601018,0.2072099782472367
gpqa::gpqa:recKm6LNWykGapmCr::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recKm6LNWykGapmCr,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.924114340511945,0.999997384487362,0.2072102205374714
gpqa::gpqa:recKm6LNWykGapmCr::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recKm6LNWykGapmCr,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,19.09109063012317,1.0000000641763065,0.1990930431122744
gpqa::gpqa:recKm6LNWykGapmCr::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recKm6LNWykGapmCr,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,1.0,0.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010010,19.23761347972742,1.0000009850933878,0.1990930235822886
gpqa::gpqa:recKm6LNWykGapmCr::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recKm6LNWykGapmCr,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,1.0,1.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,011001,19.285493196575395,1.0000042684146175,0.2861748263479337
gpqa::gpqa:recKm6LNWykGapmCr::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recKm6LNWykGapmCr,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.5474453408251,0.9999968795862448,0.1315100033590411
gpqa::gpqa:recKm6LNWykGapmCr::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recKm6LNWykGapmCr,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,18.68848276857377,1.0000002853455583,0.3908880352963601
gpqa::gpqa:recKtFwQZd4n2RZCk::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recKtFwQZd4n2RZCk,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.216465894598688,0.9999969812690758,0.0685797992716779
gpqa::gpqa:recKtFwQZd4n2RZCk::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recKtFwQZd4n2RZCk,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.362990510666307,0.9999972283722792,0.0685797992716794
gpqa::gpqa:recKtFwQZd4n2RZCk::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recKtFwQZd4n2RZCk,google/gemini-3.1-pro-preview,augment_model,0.0,1.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,010101,19.410879753750773,1.000005303062688,0.2861748635213766
gpqa::gpqa:recKtFwQZd4n2RZCk::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recKtFwQZd4n2RZCk,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,18.672835118467365,0.9999980407698036,0.2072098997300364
gpqa::gpqa:recKtFwQZd4n2RZCk::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recKtFwQZd4n2RZCk,google/gemini-3.1-pro-preview,model_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.81385891086623,0.9999979524783495,0.207210033464599
gpqa::gpqa:recKtFwQZd4n2RZCk::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recKtFwQZd4n2RZCk,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,1.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001100,19.385900869444416,1.0000014968106303,0.1990930078709125
gpqa::gpqa:recKtFwQZd4n2RZCk::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recKtFwQZd4n2RZCk,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.532414959105694,0.9999969714054572,0.0685797992716898
gpqa::gpqa:recKtFwQZd4n2RZCk::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recKtFwQZd4n2RZCk,openai/gpt-5.2-2025-12-11,augment_model,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.580294895767626,0.9999985899136145,0.1249147545465824
gpqa::gpqa:recKtFwQZd4n2RZCk::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recKtFwQZd4n2RZCk,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,1.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000110,18.842263053968612,0.999999567635918,0.2952484964493113
gpqa::gpqa:recKtFwQZd4n2RZCk::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recKtFwQZd4n2RZCk,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.98327973267273,0.999996608489752,0.1315100033590432
gpqa::gpqa:recKtFwQZd4n2RZCk::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recKtFwQZd4n2RZCk,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.15025416096193,0.999998389561552,0.124914735255049
gpqa::gpqa:recKtFwQZd4n2RZCk::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recKtFwQZd4n2RZCk,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.296773278171106,0.9999967688877368,0.0685797992716879
gpqa::gpqa:recKtFwQZd4n2RZCk::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recKtFwQZd4n2RZCk,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.344647040790832,0.9999967824310108,0.0685797992716857
gpqa::gpqa:recKtFwQZd4n2RZCk::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recKtFwQZd4n2RZCk,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,18.606618780044077,0.9999977869596438,0.2072099533951704
gpqa::gpqa:recKtFwQZd4n2RZCk::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recKtFwQZd4n2RZCk,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.74763766257752,0.999996609741437,0.131510003359042
gpqa::gpqa:recKv4hFyNpViUXnL::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recKv4hFyNpViUXnL,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.18782610102589,0.9999969723975288,0.0685797992716928
gpqa::gpqa:recKv4hFyNpViUXnL::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recKv4hFyNpViUXnL,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,1.0,1.0,1.0,6,3.0,0.5,0.25,False,000111,19.3343640563706,1.0000051323538697,0.2861749015958918
gpqa::gpqa:recKv4hFyNpViUXnL::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recKv4hFyNpViUXnL,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.382224463809017,0.9999972390760686,0.068579799271682
gpqa::gpqa:recKv4hFyNpViUXnL::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recKv4hFyNpViUXnL,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,1.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000011,18.644197770395945,0.9999995324065198,0.2952484150851995
gpqa::gpqa:recKv4hFyNpViUXnL::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recKv4hFyNpViUXnL,google/gemini-3.1-pro-preview,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.785215773287405,0.9999967437777524,0.1315100033590422
gpqa::gpqa:recKv4hFyNpViUXnL::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recKv4hFyNpViUXnL,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.35725040945973,0.999996761626166,0.0685797992716864
gpqa::gpqa:recKv4hFyNpViUXnL::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recKv4hFyNpViUXnL,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.50377516676085,0.9999969627322888,0.0685797992716846
gpqa::gpqa:recKv4hFyNpViUXnL::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recKv4hFyNpViUXnL,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.55164891773441,0.9999969808571932,0.0685797992716915
gpqa::gpqa:recKv4hFyNpViUXnL::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recKv4hFyNpViUXnL,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,18.813620154735545,0.9999978890446596,0.2072099185239893
gpqa::gpqa:recKv4hFyNpViUXnL::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recKv4hFyNpViUXnL,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.95463993065561,0.9999966033176352,0.1315100033590416
gpqa::gpqa:recKv4hFyNpViUXnL::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recKv4hFyNpViUXnL,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,1.0,0.0,1.0,1.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,010111,19.121632906206187,1.0000068278844343,0.3813026298635107
gpqa::gpqa:recKv4hFyNpViUXnL::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recKv4hFyNpViUXnL,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.268133480510148,0.9999967618909829,0.0685797992716847
gpqa::gpqa:recKv4hFyNpViUXnL::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recKv4hFyNpViUXnL,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,1.0,1.0,1.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,001111,19.316028291193525,1.000007984776483,0.3813030309349832
gpqa::gpqa:recKv4hFyNpViUXnL::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recKv4hFyNpViUXnL,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.57797663321765,0.9999968873524636,0.1315100033590414
gpqa::gpqa:recKv4hFyNpViUXnL::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recKv4hFyNpViUXnL,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,1.0,1.0,1.0,1.0,1.0,6,6.0,1.0,0.0,True,111111,18.71902605851353,1.0000062038676147,0.6864458807589933
gpqa::gpqa:recL9MFV5zmdlle5T::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recL9MFV5zmdlle5T,google/gemini-3.1-pro-preview,augment_ablation,0.0,1.0,1.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,011000,19.13206947579505,1.0000015249274052,0.1990930179365068
gpqa::gpqa:recL9MFV5zmdlle5T::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recL9MFV5zmdlle5T,google/gemini-3.1-pro-preview,augment_human,1.0,1.0,0.0,0.0,1.0,0.0,6,3.0,0.5,0.25,False,110010,19.2785995032343,1.0000046612935178,0.2861748566328726
gpqa::gpqa:recL9MFV5zmdlle5T::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recL9MFV5zmdlle5T,google/gemini-3.1-pro-preview,augment_model,0.0,1.0,1.0,1.0,1.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,011110,19.32647584962258,1.000008305638668,0.3813033062681585
gpqa::gpqa:recL9MFV5zmdlle5T::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recL9MFV5zmdlle5T,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,18.58842821982345,0.9999981670779312,0.2072099236566747
gpqa::gpqa:recL9MFV5zmdlle5T::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recL9MFV5zmdlle5T,google/gemini-3.1-pro-preview,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.72944833852213,0.9999967287809464,0.1315100033590603
gpqa::gpqa:recL9MFV5zmdlle5T::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recL9MFV5zmdlle5T,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.301487810001685,0.9999985879948452,0.124914686510303
