generation_run_name,generator,dataset,sample_id,eval_model,eval_model_display,setting,evaluation_prediction,correct_answer_letter,distractor_source,source_status,round_split_status
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1727,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1734,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,J,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1736,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1737,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1739,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1741,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1742,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,B,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1748,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1749,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1751,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,F,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1752,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1754,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,H,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1764,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1765,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1767,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,B,A,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1769,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1770,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1772,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,F,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1775,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1776,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1777,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1778,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1785,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1788,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1790,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1792,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,I,A,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1793,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,E,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1797,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,J,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1800,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,F,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1802,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1803,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1804,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,H,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1810,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1811,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,H,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1812,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,J,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1813,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,E,D,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1816,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1817,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1820,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1826,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1827,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1830,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1831,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,E,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1832,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1833,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,J,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1834,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,B,A,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1836,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,E,D,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1837,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,A,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1839,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1848,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1849,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,B,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1850,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1851,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1857,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1858,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1860,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1866,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,D,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1868,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,E,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1871,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1873,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1875,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1878,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,E,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1879,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,F,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1890,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1892,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1898,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1905,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1908,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1913,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1914,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1915,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,A,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1917,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1918,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1923,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,H,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1927,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1928,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,F,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1932,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,B,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1935,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1937,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,E,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1940,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1941,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,F,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1943,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1949,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,F,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1950,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1954,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1958,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,D,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1959,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,J,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1961,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1962,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1964,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1965,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1966,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1968,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,F,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1970,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1971,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1974,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,H,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1977,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,B,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1981,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1982,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,H,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1988,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,B,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1990,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1993,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,E,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1994,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1995,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1996,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1997,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,C,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:1998,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:2000,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:2002,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,A,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:2004,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,G,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:2005,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:2006,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,B,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,mmlu_pro,mmlu_pro:2010,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,augment_model,D,A,round2,kept,matched
