generator_key,generator,generator_display,dataset,dataset_display,sample_id,cosine_sem_0.90_count,hybrid_match_count,hybrid_match_proportion,any_formula_like_choice,formula_like_choice_count,exact_rule_match_count,cosine_rule_match_count,human_choices,model_choices,matched_human_distractors,matched_model_distractors,matched_pair_similarities,matched_pair_methods
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2012_4_2,2,2,0.6666666666666666,False,0,0,2,"liquid, only
solid and liquid
liquid and gas","liquid, only
solid and liquid
gas, only","liquid, only
solid and liquid","liquid, only
solid and liquid","1.0
1.0","cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2012_8_28,2,2,0.6666666666666666,False,0,0,2,"A whole sugar cube is added and the water is stirred.
A whole sugar cube is added and the water is not stirred.
A crushed sugar cube is added and the water is not stirred.","A whole sugar cube is added and the water is left completely still.
A whole sugar cube is added while the water is stirred vigorously.
A crushed sugar cube is added but the water is not stirred.","A whole sugar cube is added and the water is stirred.
A crushed sugar cube is added and the water is not stirred.","A whole sugar cube is added while the water is stirred vigorously.
A crushed sugar cube is added but the water is not stirred.","0.971122
0.988485","cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2013_8_42,2,2,0.6666666666666666,False,0,0,2,"move slower
move at the same speed
stop moving","move at the same speed
move slower
accelerate less","move at the same speed
move slower","move at the same speed
move slower","1.0
1.0","cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:NYSEDREGENTS_2015_8_3,2,2,0.6666666666666666,False,0,0,2,"the same kingdom and the same species
different kingdoms, but the same species
different kingdoms and different species","the same species, but different kingdoms
different kingdoms, but different species
the same genus, but different species","different kingdoms, but the same species
different kingdoms and different species","the same species, but different kingdoms
different kingdoms, but different species","0.985791
0.992072","cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TAKS_2009_8_32,2,2,0.6666666666666666,False,0,0,2,"Eye color
Blood type
Color blindness","Eye color
Blood type
Height","Eye color
Blood type","Eye color
Blood type","1.0
1.0","cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TAKS_2009_8_32,2,2,0.6666666666666666,False,0,0,2,"Eye color
Blood type
Color blindness","Eye color
Blood type
Height","Eye color
Blood type","Eye color
Blood type","1.0
1.0","cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TAKS_2009_8_32,2,2,0.6666666666666666,False,0,0,2,"Eye color
Blood type
Color blindness","Height
Eye color
Blood type","Eye color
Blood type","Eye color
Blood type","1.0
1.0","cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_1995_8_Q15,2,2,0.6666666666666666,False,0,0,2,"Rusting iron
Burning wood
Baking bread","Rusting iron
Burning wood
Baking a cake","Rusting iron
Burning wood","Rusting iron
Burning wood","1.0
1.0","cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TIMSS_1995_8_Q15,2,2,0.6666666666666666,False,0,0,2,"Rusting iron
Burning wood
Baking bread","Burning wood
Rusting iron
Cooking an egg","Burning wood
Rusting iron","Burning wood
Rusting iron","1.0
1.0","cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TIMSS_2003_8_pg80,2,2,0.6666666666666666,False,0,0,2,"kidney
heart
skin","swim bladder
heart
kidney","heart
kidney","heart
kidney","1.0
1.0","cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2003_8_pg94,2,2,0.6666666666666666,False,0,0,2,"comet
planet
galaxy","planet
galaxy
asteroid","planet
galaxy","planet
galaxy","1.0
1.0","cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TIMSS_2003_8_pg94,2,2,0.6666666666666666,False,0,0,2,"comet
planet
galaxy","planet
moon
galaxy","planet
galaxy","planet
galaxy","1.0
1.0","cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2007_8_pg109,2,2,0.6666666666666666,False,0,0,2,"Compare their blood types.
Compare their handwriting.
Compare their fingerprints.","Compare their blood types.
Compare their physical appearances.
Compare their fingerprints.","Compare their blood types.
Compare their fingerprints.","Compare their blood types.
Compare their fingerprints.","1.0
1.0","cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:TIMSS_2011_4_pg5,2,2,0.6666666666666666,False,0,0,2,"deer
cow
goat","deer
cow
rabbit","deer
cow","deer
cow","1.0
1.0","cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:TIMSS_2011_4_pg5,2,2,0.6666666666666666,False,0,0,2,"deer
cow
goat","cow
deer
rabbit","cow
deer","cow
deer","1.0
1.0","cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:TIMSS_2011_8_pg31,2,2,0.6666666666666666,False,0,0,2,"The atoms are broken.
The atoms are flattened.
The atoms are changed into different atoms.","The atoms are flattened.
The atoms are broken apart.
The atoms become smaller.","The atoms are flattened.
The atoms are broken.","The atoms are flattened.
The atoms are broken apart.","1.0
0.935854","cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:VASoL_2007_5_22,2,2,0.6666666666666666,False,0,0,2,"The color of his dog's food dish
The amount of food he gives his dog
The time of day he feeds his dog","The amount of food his dog eats
The time of day he feeds his dog
The type of bowl he uses for the food","The amount of food he gives his dog
The time of day he feeds his dog","The amount of food his dog eats
The time of day he feeds his dog","0.923765
1.0","cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:VASoL_2008_3_25,2,2,0.6666666666666666,False,0,0,2,"Taste and smell
Sight and hearing
Smell and hearing","Sight and hearing
Touch and smell
Hearing and smell","Sight and hearing
Smell and hearing","Sight and hearing
Hearing and smell","1.0
0.987583","cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:AKDE&ED_2008_8_36,2,1,0.3333333333333333,True,6,1,0,"mechanical -> heat -> chemical
heat -> mechanical -> chemical
mechanical -> nuclear -> heat","mechanical -> heat -> chemical
chemical -> heat -> mechanical
mechanical -> electrical -> heat",mechanical -> heat -> chemical,mechanical -> heat -> chemical,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:CSZ30338,2,1,0.3333333333333333,True,6,1,0,"18 kilometers
9 kilometers
3.3 kilometers","270 kilometers
18 kilometers
3 kilometers",18 kilometers,18 kilometers,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:CSZ_2009_8_CSZ20740,1,1,0.3333333333333333,True,6,1,0,"0.02 s
100 s
200 s","200 s
25 s
5 s",200 s,200 s,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:MCAS_2013_8_29416,2,1,0.3333333333333333,True,6,1,0,"a 50 mL beaker
a 500 mL beaker
a 500 mL graduated cylinder","a 50 mL beaker
a 50 mL Erlenmeyer flask
a 100 mL graduated cylinder",a 50 mL beaker,a 50 mL beaker,1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:MCAS_2013_8_29416,2,1,0.3333333333333333,True,6,1,0,"a 50 mL beaker
a 500 mL beaker
a 500 mL graduated cylinder","a 50 mL beaker
a 15 mL measuring spoon
a 10 mL graduated cylinder",a 50 mL beaker,a 50 mL beaker,1.0,normalized_exact_formula_like
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:MDSA_2009_8_2,1,1,0.3333333333333333,True,6,1,0,"28 days
13 weeks
1 year","365 days
12 hours
28 days",28 days,28 days,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:MEA_2013_5_15,2,1,0.3333333333333333,True,6,1,0,"6:00 A.M.
10:00 A.M.
3:00 P.M.","12:00 P.M.
3:00 P.M.
9:00 A.M.",3:00 P.M.,3:00 P.M.,1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:MEA_2013_5_15,2,1,0.3333333333333333,True,6,1,0,"6:00 A.M.
10:00 A.M.
3:00 P.M.","12:00 P.M.
10:00 A.M.
6:00 P.M.",10:00 A.M.,10:00 A.M.,1.0,normalized_exact_formula_like
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:MEA_2013_5_15,1,1,0.3333333333333333,True,6,1,0,"6:00 A.M.
10:00 A.M.
3:00 P.M.","12:00 P.M.
10:00 A.M.
4:00 P.M.",10:00 A.M.,10:00 A.M.,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:MEA_2013_8_8,1,1,0.3333333333333333,True,6,1,0,"14
16
17","17
32
34",17,17,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_400084,1,1,0.3333333333333333,True,6,1,0,"1
2
3","2
6
8",2,2,1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_400084,1,1,0.3333333333333333,True,6,1,0,"1
2
3","2
6
8",2,2,1.0,normalized_exact_formula_like
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_400084,1,1,0.3333333333333333,True,6,1,0,"1
2
3","2
8
6",2,2,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_400443,2,1,0.3333333333333333,True,6,1,0,"50 protons, 69 electrons, 50 neutrons
69 protons, 50 electrons, 69 neutrons
69 protons, 69 electrons, 50 neutrons","50 protons, 50 electrons, 119 neutrons
69 protons, 69 electrons, 50 neutrons
119 protons, 119 electrons, 50 neutrons","69 protons, 69 electrons, 50 neutrons","69 protons, 69 electrons, 50 neutrons",1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_400443,2,1,0.3333333333333333,True,6,1,0,"50 protons, 69 electrons, 50 neutrons
69 protons, 50 electrons, 69 neutrons
69 protons, 69 electrons, 50 neutrons","50 protons, 50 electrons, 59 neutrons
50 protons, 69 electrons, 50 neutrons
119 protons, 119 electrons, 50 neutrons","50 protons, 69 electrons, 50 neutrons","50 protons, 69 electrons, 50 neutrons",1.0,normalized_exact_formula_like
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_400744,1,1,0.3333333333333333,True,5,1,0,"NO_{2}
O_{2}
N_{2}","O_{2}
CH_{4}
CO",O_{2},O_{2},1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_400780,1,1,0.3333333333333333,True,6,1,0,"group 1 (1A)
group 4 (4A)
group 17 (7A)","group 1 (1A)
group 14 (4A)
group 18 (8A)",group 1 (1A),group 1 (1A),1.0,normalized_exact_formula_like
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_400780,1,1,0.3333333333333333,True,6,1,0,"group 1 (1A)
group 4 (4A)
group 17 (7A)","group 1 (1A)
group 12 (2B)
group 10 (8B)",group 1 (1A),group 1 (1A),1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_400828,1,1,0.3333333333333333,True,6,1,0,"mass of +3.
mass of -3.
charge of +3.","charge of +3.
mass number of 3.
charge of 0.",charge of +3.,charge of +3.,1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_400828,1,1,0.3333333333333333,True,6,1,0,"mass of +3.
mass of -3.
charge of +3.","charge of +3.
charge of -1.
charge of 0 (neutral).",charge of +3.,charge of +3.,1.0,normalized_exact_formula_like
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_400828,1,1,0.3333333333333333,True,6,1,0,"mass of +3.
mass of -3.
charge of +3.","charge of +3.
charge of 0.
mass number of 3.",charge of +3.,charge of +3.,1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_400877,1,1,0.3333333333333333,True,6,1,0,"6
7
19","12
19
12.01",19,19,1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_401699,1,1,0.3333333333333333,True,6,1,0,"3
5
8","2
4
8",8,8,1.0,normalized_exact_formula_like
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_401699,1,1,0.3333333333333333,True,6,1,0,"3
5
8","4
8
16",8,8,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_401763,1,1,0.3333333333333333,True,5,1,0,"Al_{2}O
2AlO_{3}
Al_{3}O_{2}","Al_{3}O_{2}
AlO
AlO_{3}",Al_{3}O_{2},Al_{3}O_{2},1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_401763,2,1,0.3333333333333333,True,5,1,0,"Al_{2}O
2AlO_{3}
Al_{3}O_{2}","AlO
AlO_{2}
Al_{3}O_{2}",Al_{3}O_{2},Al_{3}O_{2},1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_401865,1,1,0.3333333333333333,True,6,1,0,"CO_{2} has 2 atoms of carbon in it.
H_{2}O has 2 atoms of oxygen in it.
Twelve molecules of H_{2}O are produced.","Six molecules of O_{2} are needed as reactants.
Twelve molecules of H_{2}O are produced.
Six molecules of C_{6}H_{12}O_{6} are produced.",Twelve molecules of H_{2}O are produced.,Twelve molecules of H_{2}O are produced.,1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_402364,1,1,0.3333333333333333,True,6,1,0,"100% black
100% white
50% black, 50% white","100% black, 0% white
50% black, 50% white
25% black, 75% white","50% black, 50% white","50% black, 50% white",1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_402502,1,1,0.3333333333333333,True,6,1,0,"1 (1A)
2 (2A)
16 (6A)","17 (7A)
8 (8B)
16 (6A)",16 (6A),16 (6A),1.0,normalized_exact_formula_like
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_402502,1,1,0.3333333333333333,True,6,1,0,"1 (1A)
2 (2A)
16 (6A)","17 (7A)
16 (6A)
8 (8B)",16 (6A),16 (6A),1.0,normalized_exact_formula_like
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_402502,1,1,0.3333333333333333,True,6,1,0,"1 (1A)
2 (2A)
16 (6A)","17 (7A)
3
1 (1A)",1 (1A),1 (1A),1.0,normalized_exact_formula_like
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_404132,1,1,0.3333333333333333,True,6,1,0,"Mg + HCl -> H_{2} + MgCl_{2}
KClO_{3} -> KCl + O_{2}
H_{2} + O_{2} -> H_{2}O","H_{2} + O_{2} -> H_{2}O
CH_{4} + O_{2} -> CO_{2} + H_{2}O
N_{2} + H_{2} -> NH_{3}",H_{2} + O_{2} -> H_{2}O,H_{2} + O_{2} -> H_{2}O,1.0,normalized_exact_formula_like
